time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.19846977241,0.00526858925578,11.8499156445,0.0600906801122,6.19877660723,0.0,0.541780685703,0.157319240007,2.94576288881,0.0770838994512,-0.0851352131504,0.0,414.82419299473924,415.76278832602566,417.02801701040846,416.94215042773226
1.3800000000000008,0.232775773852,0.0159911771299,12.0300342585,0.0648282015767,6.19326976262,0.0,0.602267486903,0.200564086215,3.05779586167,0.0824648031224,-0.110363046928,0.0,451.1971837541006,449.1484652173628,450.3307481223322,450.7706799300387
1.4400000000000008,0.270727787591,0.0293334369361,12.2157183721,0.0695128168475,6.18637528334,0.0,0.663436562908,0.244632863396,3.13135357119,0.0674212571881,-0.126034744645,0.0,439.27608564650035,437.9623873415757,440.1818198059018,438.9399796467828
1.5000000000000009,0.312588809,0.0454803120882,12.40681199,0.0737154543672,6.17962638841,0.0,0.732622460771,0.293992331162,3.2379977697,0.0748294075226,-0.0939655369554,0.0,448.9691173249844,451.5518416454144,449.9291334490703,450.5321722464504
1.560000000000001,0.359195210287,0.06500340354,12.6086577275,0.0779762226618,6.17383182588,0.0,0.821546763026,0.357258015194,3.48929299452,0.0620158993081,-0.102383256955,0.0,494.23186485507773,493.60406538275333,495.01359129244076,494.0730363378036
1.620000000000001,0.410851620468,0.0881184324119,12.8216672298,0.0817905688452,6.16738665627,0.0,0.900939221654,0.413598245709,3.61049085701,0.0665153851703,-0.120096277647,0.0,458.53010960424564,457.11073111090894,457.0990740000854,457.46033114379793
1.680000000000001,0.467874724225,0.115019375553,13.0458478451,0.086127928859,6.1603525214,0.0,1.00060476224,0.483535631106,3.86116059128,0.0818676318773,-0.11205774408,0.0,496.23801061793256,496.81697733264446,496.78226129859274,497.91010236802447
1.740000000000001,0.53018162213,0.145620939631,13.2780858768,0.0910720573739,6.15340430431,0.0,1.07688243577,0.536939945124,3.87986459572,0.0834496270877,-0.124597925725,0.0,428.2746952997899,427.1939730127121,428.6492346856041,428.78944968617844
1.8000000000000012,0.59778884922,0.179930628474,13.5159210673,0.0963806558604,6.14563389665,0.0,1.17744639833,0.607220236653,4.04713873234,0.0969954026286,-0.141769550643,0.0,475.69025222200827,474.35898821438434,475.10456215841924,476.1479388151259
1.8600000000000012,0.671383787692,0.218421160926,13.7621550863,0.102188873681,6.13676269225,0.0,1.27653818677,0.676336230485,4.15996933654,0.0964175996855,-0.16419258712,0.0,461.07206626218897,459.2768138733237,461.0126675719679,460.9746454493204
1.9200000000000013,0.751235253634,0.261260617592,14.0159226736,0.107566855616,6.1271456311,0.0,1.38612228729,0.752166097029,4.29809499042,0.0704613841343,-0.153440800147,0.0,469.44273657235686,470.25338343274746,470.72882852868213,468.72176255370823
1.9800000000000013,0.837747403673,0.308675530886,14.2771840676,0.112253490125,6.1174201224,0.0,1.49848705785,0.828713157634,4.40985140175,0.0901656971539,-0.191308672039,0.0,464.90952876419215,461.90736191864204,462.79349422648295,464.3464526820838
2.0400000000000014,0.930923165587,0.360588283992,14.5434119139,0.117678947915,6.10703239903,0.0,1.60833030241,0.902160959702,4.46381925962,0.0909361822974,-0.15061149305,0.0,445.47483980588834,448.7604439573122,446.94878876405545,447.0183821896197
2.1000000000000014,1.03081949506,0.416967086026,14.8124941589,0.122848383918,6.09782595,0.0,1.72232652711,0.977566768972,4.50505838749,0.0743006815022,-0.159794354703,0.0,445.61639388591993,444.8427450241088,443.87720849611856,442.5157862116043
2.1600000000000015,1.13828913979,0.47832435113,15.0869466084,0.126927212808,6.08847207573,0.0,1.86085440883,1.06801246413,4.64235600406,0.0507103088088,-0.149072288806,0.0,475.04385192325003,475.8440687901225,476.1522114447937,474.34687372859185
2.2200000000000015,1.25477876595,0.545511735015,15.3721383844,0.129494587414,6.0803951757,0.0,2.02288926073,1.17172690903,4.86263235486,0.0180817605307,-0.115255586516,0.0,499.98940047775756,502.432069171679,503.51403969108367,501.14839351009647
2.2800000000000016,1.37959291721,0.617979842025,15.6629260212,0.130814711114,6.07410727811,0.0,2.13808601577,1.24394264019,4.83013651735,0.0288717326638,-0.0894485377699,0.0,425.22072730818866,427.4156355306819,425.2652756197308,426.1887057379575
2.3400000000000016,1.51166876564,0.694955697454,15.9529296524,0.132652915127,6.0688356064,0.0,2.26482754319,1.32201851496,4.83631943173,0.0339511253354,-0.0848637881876,0.0,439.4827744211867,439.8561758890879,438.65811655207307,439.08010620978155
2.4000000000000017,1.65154739607,0.776712099311,16.2437923428,0.134536405949,6.06372606384,0.0,2.39814645889,1.40330056917,4.8586823124,0.0257069114305,-0.085755786896,0.0,445.53474324645777,445.4558577992169,445.43475580552087,444.76027999487707
2.4600000000000017,1.79989937636,0.863605473827,16.5376965646,0.136071851741,6.0590139295,0.0,2.54722498863,1.49318268156,4.9374203144,0.0253574800167,-0.0670261245947,0.0,463.75549702289624,465.21977308953933,463.85480263827253,463.82744515365914
